0, 88, 84, 84
1, 22, 22, 22
6, 298, 297, 20
3, 832, 831, 408
14, 534, 533, 18
17, 481, 480, 107
25, 41, 41, 40
24, 297, 297, 297
20, 969, 969, 72
29, 388, 387, 16
35, 229, 228, 228
34, 349, 349, 349
37, 194, 193, 141
39, 247, 247, 247
43, 101, 100, 35
44, 68, 67, 34
49, 139, 139, 139
30, 2066, 2066, 32
45, 1043, 1042, 1042
4, 6418, 6416, 237
8, 6421, 6421, 87
15, 6089, 6089, 4158
28, 5436, 5436, 1768
22, 6469, 6468, 103
27, 7208, 7207, 3687
32, 7538, 7537, 7537
33, 7849, 7847, 7847
21, 9802, 9801, 9801
48, 7370, 7369, 7369
13, 11476, 11474, 1448
11, 11857, 11857, 40
26, 10740, 10738, 10738
42, 9949, 9948, 117
41, 10668, 10667, 10667
40, 10957, 10957, 10957
12, 14321, 14320, 14320
16, 14189, 14188, 24
5, 15572, 15571, 182
46, 12030, 12029, 4515
31, 13807, 13806, 13806
9, 16288, 16287, 1637
36, 14065, 14063, 1929
7, 17703, 17702, 17702
47, 14094, 14094, 2572
38, 15507, 15505, 5367
10, 20219, 20218, 131
18, 19999, 19998, 10623
2, 22291, 22291, 22291
19, 21086, 21086, 49
23, 21116, 21115, 212
142
